"confounding_type","level","method","metric","metric_direction","units","n","mean","sd","median","q1","q3","minimum","maximum"
"joint",0.75,"WiNN fixed default (no QC)","empirical_fdr","lower","proportion",10,0.0360109681558834,0.0168498996602453,0.0392194559261752,0.0231186224489796,0.0408163265306122,0.0101010101010101,0.07
"joint",0.75,"WiNN fixed default (no QC)","heldout_qc_cv_mean","lower","percent",10,9.48698800023515,0.188491530667009,9.49364989986342,9.33739374754984,9.56958818225339,9.22458863332735,9.79033360693409
"joint",0.75,"WiNN fixed default (no QC)","heldout_qc_cv_median","lower","percent",10,8.58783362863409,0.251774017286581,8.51702257917622,8.4640555619134,8.75993151797247,8.19010878610523,8.97268818867337
"joint",0.75,"WiNN fixed default (no QC)","heldout_qc_cv_sd","lower","percent",10,6.66226170981247,0.159836698829636,6.6661196188642,6.55691806509588,6.72270737487,6.4098966408145,6.97451583777808
"joint",0.75,"WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.75960922387001,0.0293104631193017,0.764648315732914,0.742013151139534,0.776941799883868,0.710912240479086,0.800441016005687
"joint",0.75,"WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.378818627488868,0.0120119902605601,0.380946511847564,0.369454165576539,0.389177867522934,0.361985287894261,0.393729153554716
"joint",0.75,"WiNN fixed default (no QC)","n_discoveries_bh_0p05","descriptive","count",10,99.6,2.45854518861144,99,98,100.75,96,104
"joint",0.75,"WiNN fixed default (no QC)","null_feature_false_positive_rate","lower","proportion",10,0.004,0.0019029974190615,0.00444444444444444,0.0025,0.00444444444444444,0.00111111111111111,0.00777777777777778
"joint",0.75,"WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.150532992913949,0.00846402731124919,0.149973839922975,0.143818830299537,0.155546133228711,0.139420464668238,0.163382636026997
"joint",0.75,"WiNN fixed default (no QC)","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,0.000167004431502033,0.000445773611012655,0.000162081768682392,-8.93899064315418e-05,0.000532894479054725,-0.000487155365286093,0.000777759558101634
"joint",0.75,"WiNN fixed default (no QC)","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.380455586825368,0.00943958567083728,0.379921670271521,0.3758573717633,0.385796857900991,0.3674242348481,0.399454050768259
"joint",0.75,"WiNN fixed default (no QC)","residual_ljung_box_median_statistic","lower","value",10,10.5138789194515,0.0904490203389377,10.5440292505918,10.4428880091445,10.568617289056,10.3603105508167,10.6313306578201
"joint",0.75,"WiNN fixed default (no QC)","residual_ljung_box_profiles_significant","lower","count",10,35.9,10.1044544632553,36,31,43.75,17,50
"joint",0.75,"WiNN fixed default (no QC)","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"joint",0.75,"WiNN fixed default (no QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.00718,0.00202089089265106,0.0072,0.0062,0.00875,0.0034,0.01
"joint",0.75,"WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance","lower","value",10,0.0242789531673603,0.000921914465329542,0.0242965933107041,0.0236972549848304,0.0247174703921057,0.0229377537124927,0.0261040822308116
"joint",0.75,"WiNN fixed default (no QC)","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"joint",0.75,"WiNN fixed default (no QC)","retained_samples","higher","count",10,500,0,500,500,500,500,500
"joint",0.75,"WiNN fixed default (no QC)","runtime_sec","lower","seconds",10,7.1186,0.201846586407708,7.069,7.03175,7.145,6.832,7.518
"joint",0.75,"WiNN fixed default (no QC)","sign_concordance_responsive","higher","correlation_or_proportion",10,1,0,1,1,1,1,1
"joint",0.75,"WiNN fixed default (no QC)","true_positive_rate","higher","proportion",10,0.96,0.0235702260395516,0.965,0.94,0.9775,0.93,0.99
"joint",0.9,"Raw","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.961405236708726,0.00225063899883377,0.962252982079224,0.9592750664729,0.962950480444311,0.957931270417022,0.964259892073189
"joint",0.9,"Raw","clean_feature_icc_a1_mean","higher","value",10,0.588234718278023,0.0101748850319019,0.587553317698833,0.584374496209065,0.591421552195158,0.5755540139123,0.611626020011827
"joint",0.9,"Raw","clean_feature_icc_a1_median","higher","value",10,0.560643521895674,0.0151672025793498,0.555889544644082,0.548432323797846,0.570943962771864,0.545604113619431,0.592312266666286
"joint",0.9,"Raw","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.652083751008919,0.00847073402414999,0.651344437552399,0.648437670569488,0.655353824708462,0.641019295685922,0.671287298218033
"joint",0.9,"Raw","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.630981014771762,0.010625256613213,0.627566706265365,0.622817061648306,0.637026168562274,0.620433757944564,0.653591097823811
"joint",0.9,"Raw","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.29282729090604,0.0105364097871709,0.290719153238894,0.285862451114408,0.298750852491105,0.27765770712605,0.312230142136171
"joint",0.9,"Raw","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.523449885647865,0.0134373460329993,0.525989992223559,0.51612314079473,0.531839146031472,0.498373616481116,0.541941701699589
"joint",0.9,"Raw","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.523848518440843,0.0132108866499382,0.525967717223349,0.514960166445164,0.533262321913355,0.499937144843789,0.544033661753639
"joint",0.9,"Raw","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.624495581023929,0.0165333049087612,0.627097629140903,0.612138060799667,0.637152359465164,0.594586753936528,0.644890624974961
"joint",0.9,"Raw","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.534123748251739,0.0201242053353114,0.538002075084679,0.518189291568781,0.550031859977802,0.502520463706842,0.557465247032605
"joint",0.9,"Raw","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.890344643174955,0.0135808662521307,0.890718505691804,0.878690829791443,0.901689004417404,0.872694537788303,0.911519015922385
"joint",0.9,"Raw","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.441143636502339,0.013072681396523,0.436535096599221,0.431498785164804,0.452629931998929,0.42277629907529,0.461434576513148
"joint",0.9,"Raw","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.0794877587360701,0.00319661688544985,0.080283852895138,0.0775804198042708,0.0820261185351379,0.0733206309016969,0.0828971162043361
"joint",0.9,"Raw","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.0824333344394875,0.00780586508086593,0.0846885949494382,0.0762902537711711,0.0870628773918148,0.0697530505488884,0.0954379156368297
"joint",0.9,"Raw","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.10287378857145,0.00279035361186951,0.103875045110944,0.100558090714749,0.10507478556123,0.0978243416276792,0.106235236048034
"joint",0.9,"Raw","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.19919714976162,0.00725201749497573,0.199611284816678,0.195704441752488,0.202577312548041,0.187303065447326,0.210378530633356
"joint",0.9,"Raw","empirical_fdr","lower","proportion",10,0.656315054343576,0.0128095121083401,0.65384867558353,0.648905959879127,0.662116738587327,0.637795275590551,0.677777777777778
"joint",0.9,"Raw","heldout_qc_cv_mean","lower","percent",10,45.0597600994383,1.53042582846134,45.0352604685855,44.4957932030212,45.7658105795252,41.7869793310591,47.5743078003657
"joint",0.9,"Raw","heldout_qc_cv_median","lower","percent",10,43.1285374452415,1.15235773966691,43.0465100896214,42.8834385537773,43.7700221821417,40.8705214279567,45.1702966110176
"joint",0.9,"Raw","heldout_qc_cv_sd","lower","percent",10,31.1325078981167,1.32582917054224,31.0479118817121,30.0806759827216,32.0118674190209,29.2418695091346,33.4699193369408
"joint",0.9,"Raw","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.995319602131564,0.0248016379504443,1,1,1,0.929478682254698,1.02768017553801
"joint",0.9,"Raw","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.497876243882893,0.0193374856300668,0.507752286749672,0.488665472377645,0.508250316170461,0.455974688695409,0.520294892311603
"joint",0.9,"Raw","n_discoveries_bh_0p05","descriptive","count",10,251.4,12.5627314793488,251,246,258,227,270
"joint",0.9,"Raw","null_feature_false_positive_rate","lower","proportion",10,0.183444444444444,0.0120407401711154,0.18,0.176388888888889,0.189444444444445,0.163333333333333,0.203333333333333
"joint",0.9,"Raw","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.176495397736218,0.00733840795013332,0.177113915339652,0.171436663578773,0.180973266557627,0.166011021685867,0.187766732011309
"joint",0.9,"Raw","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,-0.00144382138009332,0.00337515728310967,-0.000563058779617453,-0.00324670717885148,-0.000156670097671748,-0.00760351041897261,0.00409044479220068
"joint",0.9,"Raw","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.49039803615802,0.0246182215771941,0.491206829966681,0.481709249283551,0.504458947453482,0.442452368476557,0.532892419093181
"joint",0.9,"Raw","residual_ljung_box_median_statistic","lower","value",10,11.6965913855765,0.15805816714862,11.7027544239311,11.5736496653879,11.7947408061711,11.4674888688711,11.9695643746505
"joint",0.9,"Raw","residual_ljung_box_profiles_significant","lower","count",10,1323.2,52.2999893775218,1295.5,1289.25,1357.25,1263,1416
"joint",0.9,"Raw","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"joint",0.9,"Raw","residual_ljung_box_proportion_significant","lower","proportion",10,0.26464,0.0104599978755044,0.2591,0.25785,0.27145,0.2526,0.2832
"joint",0.9,"Raw","residual_run_order_gam_mean_deviance","lower","value",10,0.133408442421682,0.00478769217677207,0.13300801002637,0.130029971108862,0.136556433211866,0.126060405018069,0.142082761489922
"joint",0.9,"Raw","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"joint",0.9,"Raw","retained_samples","higher","count",10,500,0,500,500,500,500,500
"joint",0.9,"Raw","runtime_sec","lower","seconds",10,0,0,0,0,0,0,0
"joint",0.9,"Raw","sign_concordance_responsive","higher","correlation_or_proportion",10,0.962,0.013984117975602,0.965,0.95,0.97,0.94,0.98
"joint",0.9,"Raw","true_positive_rate","higher","proportion",10,0.863,0.0309300285590988,0.865,0.8525,0.8775,0.8,0.92
"joint",0.9,"WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.00363566305310213,0.000555633735449228,0.00373711303090869,0.00325523285754148,0.00387185938074708,0.00288765468286389,0.00454143217592798
"joint",0.9,"WiNN fixed default (no QC)","clean_feature_icc_a1_mean","higher","value",10,0.913796737367621,0.00317530649796307,0.912893064879952,0.9116603865564,0.915366816922167,0.909385722049356,0.920108542648221
"joint",0.9,"WiNN fixed default (no QC)","clean_feature_icc_a1_median","higher","value",10,0.93442528304962,0.00255971382986985,0.935350595017317,0.932963668290728,0.936177162876464,0.929487910956885,0.937020602915081
"joint",0.9,"WiNN fixed default (no QC)","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.937991798755152,0.00192829156000584,0.938055152115375,0.936389695058008,0.938731134504035,0.935935914530065,0.942396737650203
"joint",0.9,"WiNN fixed default (no QC)","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.947255798237676,0.00206526819879342,0.947579973424688,0.946771528216636,0.94861007986156,0.943485111739142,0.949691784022919
"joint",0.9,"WiNN fixed default (no QC)","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.0768259664714439,0.00174455182221468,0.0768203663166837,0.0758498284378152,0.0782354302580074,0.0737564887898962,0.0793469541325995
"joint",0.9,"WiNN fixed default (no QC)","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.914855887140065,0.00353498042328022,0.914811940712458,0.911950481027046,0.91670404028047,0.910468467764364,0.921412989437725
"joint",0.9,"WiNN fixed default (no QC)","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.915571965406152,0.003484910392176,0.915666175140235,0.912853988062412,0.917446431805383,0.911386071493988,0.922167666899782
"joint",0.9,"WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.880688517871213,0.00459642674087068,0.881075833744753,0.878027560354671,0.8843432376316,0.871866321646915,0.886086156695773
"joint",0.9,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.716252150612925,0.0166989089731567,0.71397599392934,0.705306524239645,0.730170123287127,0.693277290441806,0.743426564981073
"joint",0.9,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.929225901354032,0.00826888264455572,0.930665605242168,0.925437365187771,0.931952304606117,0.914317306700998,0.945790802017293
"joint",0.9,"WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.503891859509365,0.00442511479116364,0.504167911816374,0.501508717470089,0.506095896182785,0.497157059574881,0.512416617656756
"joint",0.9,"WiNN fixed default (no QC)","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.0323953540227932,0.000703528013271742,0.0323019914815515,0.0320102993620942,0.032908874321868,0.0313251590262344,0.0335979019907393
"joint",0.9,"WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.0826182716599623,0.00253193387248593,0.0831803576963208,0.0815160963187253,0.0844030511926429,0.0772291862703757,0.0853973354834452
"joint",0.9,"WiNN fixed default (no QC)","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.0839863912582369,0.0012150248848269,0.0841576711155385,0.0831728801694453,0.0849278305193067,0.0816651340214565,0.0855685865508998
"joint",0.9,"WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.248744273990865,0.00356339343913186,0.249387375803884,0.246460224838677,0.251713342314287,0.241660286628324,0.253108590244766
"joint",0.9,"WiNN fixed default (no QC)","empirical_fdr","lower","proportion",10,0.0542259133627138,0.0331928598525153,0.0577777777777778,0.0286693112152903,0.07266139657444,0,0.115384615384615
"joint",0.9,"WiNN fixed default (no QC)","heldout_qc_cv_mean","lower","percent",10,9.64191995447209,0.17877838741199,9.62390213233321,9.51425045451667,9.72007790304734,9.39791623799559,9.9585793444446
"joint",0.9,"WiNN fixed default (no QC)","heldout_qc_cv_median","lower","percent",10,8.64493149047843,0.28502807457517,8.54287828737023,8.47812208498915,8.8615337683249,8.19815735834995,9.05139175703346
"joint",0.9,"WiNN fixed default (no QC)","heldout_qc_cv_sd","lower","percent",10,6.81937119856914,0.167875721106971,6.78473273480522,6.70388144307053,6.89751456061241,6.59892923386994,7.15180943891976
"joint",0.9,"WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.543050439585922,0.0230659569006769,0.543699467305674,0.53198859426803,0.555844992688885,0.506575856115127,0.588147730992205
"joint",0.9,"WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.285794614594918,0.0171538574110534,0.280024631260525,0.274841715866604,0.293048232179303,0.268331989331514,0.326125258218727
"joint",0.9,"WiNN fixed default (no QC)","n_discoveries_bh_0p05","descriptive","count",10,53.5,6.80277721065285,53,47.75,55,47,69
"joint",0.9,"WiNN fixed default (no QC)","null_feature_false_positive_rate","lower","proportion",10,0.00333333333333333,0.0020951312035157,0.00333333333333333,0.00166666666666667,0.00444444444444444,0,0.00666666666666667
"joint",0.9,"WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.0591932114074362,0.00438786492598904,0.0582525798305502,0.0555039791853914,0.0625308632796104,0.0548050328234834,0.0674703397353996
"joint",0.9,"WiNN fixed default (no QC)","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,-0.000242632172734852,0.000705591858047285,-7.72133172584442e-05,-0.000811189026700006,0.000267643186603875,-0.00124600730671997,0.000853457008844596
"joint",0.9,"WiNN fixed default (no QC)","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.299467277026042,0.0108411539582128,0.298786800867928,0.290229165237638,0.306322850557061,0.286707284878823,0.321031413762532
"joint",0.9,"WiNN fixed default (no QC)","residual_ljung_box_median_statistic","lower","value",10,10.4856718528564,0.0998955534343148,10.5024992186511,10.4225796590037,10.5552591234046,10.3120870443776,10.6154066947
"joint",0.9,"WiNN fixed default (no QC)","residual_ljung_box_profiles_significant","lower","count",10,37.8,8.05260482356141,37.5,34.25,44.25,24,49
"joint",0.9,"WiNN fixed default (no QC)","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"joint",0.9,"WiNN fixed default (no QC)","residual_ljung_box_proportion_significant","lower","proportion",10,0.00756,0.00161052096471228,0.0075,0.00685,0.00885,0.0048,0.0098
"joint",0.9,"WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance","lower","value",10,0.0221811859917061,0.000828074930648397,0.0223694113600289,0.0215149555254773,0.0226374539048784,0.0209269414075244,0.0236246725775885
"joint",0.9,"WiNN fixed default (no QC)","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"joint",0.9,"WiNN fixed default (no QC)","retained_samples","higher","count",10,500,0,500,500,500,500,500
"joint",0.9,"WiNN fixed default (no QC)","runtime_sec","lower","seconds",10,7.3886,0.384522850065145,7.3325,7.14575,7.56925,6.91,8.194
"joint",0.9,"WiNN fixed default (no QC)","sign_concordance_responsive","higher","correlation_or_proportion",10,0.997,0.00483045891539648,1,0.9925,1,0.99,1
"joint",0.9,"WiNN fixed default (no QC)","true_positive_rate","higher","proportion",10,0.505,0.0575905084772367,0.49,0.4625,0.51,0.46,0.64
"joint",1,"Raw","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.961817171333165,0.00213421743044544,0.962214951085981,0.960238022843612,0.963424877264277,0.958620484239184,0.964502137917536
"joint",1,"Raw","clean_feature_icc_a1_mean","higher","value",10,0.588155968608936,0.0101511267498822,0.587438680082078,0.584304771140921,0.591366053084731,0.575511721492413,0.611507987689241
"joint",1,"Raw","clean_feature_icc_a1_median","higher","value",10,0.560911809480663,0.0152142318105197,0.556233409609616,0.548432323797846,0.571036129018655,0.546709303617578,0.592885490352236
"joint",1,"Raw","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.652018410209828,0.0084134069841049,0.651186825340968,0.648388312219393,0.655335889853695,0.641057559329363,0.671112225018544
"joint",1,"Raw","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.631340525731783,0.0105263956788709,0.627668704526765,0.623966481791911,0.637111168094916,0.620433757944564,0.653591097823811
"joint",1,"Raw","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.292822411092293,0.0105386623029717,0.290728948737707,0.285872718531333,0.298734196097943,0.277629236949102,0.312233681801583
"joint",1,"Raw","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.523439889220456,0.0134030139265868,0.525883843210541,0.516075927166851,0.531911453753464,0.498518514386008,0.541794479862809
"joint",1,"Raw","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.523913523520348,0.0133210584390175,0.525995318624539,0.514897885935656,0.533549780277627,0.500058827089837,0.544033661753639
"joint",1,"Raw","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.450154982300368,0.0252279784050646,0.457331592937421,0.438570863358238,0.464700594130051,0.397886438160324,0.47792533711186
"joint",1,"Raw","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.362658069498459,0.0265038272563468,0.367724752194794,0.363065094957512,0.378112038147087,0.309978684898127,0.392133904979348
"joint",1,"Raw","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.764453266397259,0.0310389805702891,0.775123483649239,0.741161730186356,0.783498379349988,0.714304503853893,0.803892219597142
"joint",1,"Raw","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.358911816937939,0.0192847739223418,0.359903195262713,0.351282037897001,0.368800952658264,0.328326974034425,0.391698505623546
"joint",1,"Raw","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.132607108582331,0.00671860597809759,0.134302864823116,0.131846711249589,0.135857021533811,0.120794206712231,0.142352165541112
"joint",1,"Raw","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.13945848636478,0.0139364266879654,0.14218404418357,0.131563205026514,0.148690178080614,0.116037173763895,0.160937227801975
"joint",1,"Raw","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.149618213758434,0.00568224001870391,0.150933895633833,0.147774552848796,0.152800395951685,0.139734221578303,0.156183792969049
"joint",1,"Raw","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.23085543291392,0.0118367805850968,0.227627499676934,0.224000860747994,0.23956284085737,0.215541483228261,0.250053118222102
"joint",1,"Raw","empirical_fdr","lower","proportion",10,0.735825461620229,0.0127495238888495,0.734027065085086,0.727540732471974,0.741419945680232,0.719298245614035,0.759259259259259
"joint",1,"Raw","heldout_qc_cv_mean","lower","percent",10,45.0597600994383,1.53042582846134,45.0352604685855,44.4957932030212,45.7658105795252,41.7869793310591,47.5743078003657
"joint",1,"Raw","heldout_qc_cv_median","lower","percent",10,43.1285374452415,1.15235773966691,43.0465100896214,42.8834385537773,43.7700221821417,40.8705214279567,45.1702966110176
"joint",1,"Raw","heldout_qc_cv_sd","lower","percent",10,31.1325078981167,1.32582917054224,31.0479118817121,30.0806759827216,32.0118674190209,29.2418695091346,33.4699193369408
"joint",1,"Raw","median_attenuation_ratio_clean_responsive","higher","log1p_effect_or_ratio",10,0.997985623780443,0.016476682557246,1,1,1,0.954632343666975,1.01918209311181
"joint",1,"Raw","median_attenuation_ratio_injected_responsive","higher","log1p_effect_or_ratio",10,0.488275030212042,0.0317260690754427,0.484481414606992,0.464855829173154,0.518831373661545,0.445021086564913,0.530016568952842
"joint",1,"Raw","n_discoveries_bh_0p05","descriptive","count",10,295.7,13.1829013835684,295.5,286.5,302,277,324
"joint",1,"Raw","null_feature_false_positive_rate","lower","proportion",10,0.241888888888889,0.0143925944987704,0.241666666666667,0.231666666666666,0.246388888888889,0.224444444444444,0.273333333333333
"joint",1,"Raw","phenotype_weighted_pc_r2_categorical","descriptive","weighted_R2",10,0.207875501064163,0.00777627679153959,0.209247348356107,0.202391315326265,0.211467123759126,0.196493978794602,0.219173589337592
"joint",1,"Raw","recovered_vs_injected_intercept","descriptive","log1p_effect_or_ratio",10,-0.00147644180083252,0.00551035163874225,-6.4220039139227e-05,-0.00610249794641652,0.00213153709094313,-0.0099858971323971,0.0070459026925375
"joint",1,"Raw","recovered_vs_injected_slope","descriptive","log1p_effect_or_ratio",10,0.486130270264839,0.0456578160194719,0.494559424612386,0.464291726026079,0.504155421564021,0.418718890506065,0.573051139615228
"joint",1,"Raw","residual_ljung_box_median_statistic","lower","value",10,11.720803555778,0.160084244014429,11.7138928947245,11.5879576533744,11.8310329942964,11.5083363165068,12.0141887517647
"joint",1,"Raw","residual_ljung_box_profiles_significant","lower","count",10,1328.8,51.9354299961875,1300.5,1291.25,1368.5,1273,1416
"joint",1,"Raw","residual_ljung_box_profiles_tested","descriptive","count",10,5000,0,5000,5000,5000,5000,5000
"joint",1,"Raw","residual_ljung_box_proportion_significant","lower","proportion",10,0.26576,0.0103870859992375,0.2601,0.25825,0.2737,0.2546,0.2832
"joint",1,"Raw","residual_run_order_gam_mean_deviance","lower","value",10,0.132549454229213,0.00479811238288423,0.132249441126655,0.128933291791808,0.135921317428537,0.125326463713775,0.141144766370392
"joint",1,"Raw","retained_features","higher","count",10,1000,0,1000,1000,1000,1000,1000
"joint",1,"Raw","retained_samples","higher","count",10,500,0,500,500,500,500,500
"joint",1,"Raw","runtime_sec","lower","seconds",10,0,0,0,0,0,0,0
"joint",1,"Raw","sign_concordance_responsive","higher","correlation_or_proportion",10,0.902,0.0248551358430763,0.9,0.89,0.9175,0.86,0.95
"joint",1,"Raw","true_positive_rate","higher","proportion",10,0.78,0.0249443825784929,0.78,0.7625,0.795,0.75,0.83
"joint",1,"WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical","lower","weighted_R2",10,0.000928111936657962,0.000282625287464688,0.00082844059048565,0.000745606188436853,0.00102182758335604,0.000615325176228387,0.00149405536075862
"joint",1,"WiNN fixed default (no QC)","clean_feature_icc_a1_mean","higher","value",10,0.912439491745594,0.00314466640455406,0.911597666328851,0.91031177130554,0.913976293412257,0.908125788249589,0.918723731061474
"joint",1,"WiNN fixed default (no QC)","clean_feature_icc_a1_median","higher","value",10,0.933927109465818,0.00230531846000453,0.934804999576317,0.932805400356432,0.935527209171015,0.929200638777019,0.936579742804603
"joint",1,"WiNN fixed default (no QC)","clean_feature_profile_pearson_mean","higher","correlation_or_proportion",10,0.936819291407748,0.00190513854691813,0.936883565399419,0.935233388408621,0.937525296553465,0.934742861774485,0.941177681975139
"joint",1,"WiNN fixed default (no QC)","clean_feature_profile_pearson_median","higher","correlation_or_proportion",10,0.947132231122184,0.00201461375504662,0.947574328427891,0.946441394494741,0.948431424284964,0.943537907451668,0.949526879586955
"joint",1,"WiNN fixed default (no QC)","clean_log1p_rmse_study","lower","log1p_effect_or_ratio",10,0.0773478920081727,0.0017213366707744,0.077321406614148,0.0764252006578298,0.0787320903782197,0.0743308389118191,0.0798653921385101
"joint",1,"WiNN fixed default (no QC)","clean_sample_profile_pearson_mean","higher","correlation_or_proportion",10,0.913444597537684,0.00351879039758343,0.913477349571796,0.910509920991695,0.915165171714992,0.909028279012462,0.919963836403038
"joint",1,"WiNN fixed default (no QC)","clean_sample_profile_pearson_median","higher","correlation_or_proportion",10,0.91435412608616,0.00340950331037222,0.914508651057273,0.911573766933865,0.916030396022453,0.910215896428082,0.920835142963772
"joint",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all","higher","correlation_or_proportion",10,0.65638645188123,0.01118163305548,0.657739273876793,0.646007192689625,0.665412308215247,0.641458597471687,0.671957035086499
"joint",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all","higher","correlation_or_proportion",10,0.421825367582525,0.0245947592701866,0.423355086283162,0.409717628617716,0.431219505259755,0.373203776907735,0.465380602515476
"joint",1,"WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive","higher","correlation_or_proportion",10,0.745975526212548,0.0339900171144543,0.743225143099501,0.716585242271621,0.770273412713872,0.703385877047027,0.801723317775049
"joint",1,"WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all","higher","correlation_or_proportion",10,0.365955532549314,0.0197150592699309,0.369882705250212,0.350334477398737,0.383699013671436,0.330233049487581,0.386637546661718
"joint",1,"WiNN fixed default (no QC)","effect_rmse_vs_clean_all","lower","log1p_effect_or_ratio",10,0.0517742995197795,0.00111690175997991,0.0516413446540711,0.051182720053808,0.0524640114563888,0.0496352652684275,0.0536199949828516
"joint",1,"WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive","lower","log1p_effect_or_ratio",10,0.136740997214406,0.00469938920732112,0.136339486645203,0.133370223903586,0.138531269009476,0.131220094857512,0.147582270830345
"joint",1,"WiNN fixed default (no QC)","effect_rmse_vs_injected_all","lower","log1p_effect_or_ratio",10,0.100382991410349,0.0012128494044979,0.100316729398914,0.0999404722588749,0.101003588955685,0.0981512374409615,0.102687347728123
"joint",1,"WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive","lower","log1p_effect_or_ratio",10,0.296567380422432,0.0043282517717902,0.296539935001119,0.294073203407959,0.298926259275412,0.289345107520328,0.30440404671838
